,Chris,Karl,Sarah,Max Prob,Mean
43,0.07490265757408496,0.07864576121922158,0.07549023741272629,Karl,0.07634621873534428
44,0.08026471501327404,0.07273422573473223,0.07236425820127128,Chris,0.07512106631642584
45,0.06953469895884724,0.06833684992398177,0.0685802699627144,Chris,0.06881727294851447
46,0.07171297987734733,0.0699042331502523,0.07001072443339239,Chris,0.07054264582033067
47,0.06970309617636626,0.0685052471415008,0.06874866718023342,Chris,0.0689856701660335
48,0.0717587830000886,0.07085322512491758,0.06990182173830517,Chris,0.07083794328777045
49,0.07758005392700015,0.07092461003424881,0.07240688070590358,Chris,0.07363718155571751
50,0.0675697173722957,0.06666103311112272,0.06653779871433495,Chris,0.06692284973258446
51,0.07776521227073288,0.07016544129193751,0.07087655483955761,Chris,0.072935736134076
52,0.06928176177319097,0.06861751809062078,0.06824984311523022,Chris,0.06871637432634732
53,0.07300542028088891,0.07124971933022423,0.07261410291223633,Chris,0.07228974750778315
54,0.06582461466984123,0.06547554122899348,0.06454721187833763,Chris,0.06528245592572411
55,0.07030333582436335,0.0689588640315349,0.07055190130620215,Sarah,0.06993803372070014
56,0.06573963611987964,0.06316344668538353,0.06483488563105556,Chris,0.06457932281210625
57,0.07554566090113411,0.07984434520141202,0.07649021667047239,Karl,0.07729340759100617
58,0.07097660114362003,0.07009993915419839,0.06956962355804812,Chris,0.07021538795195552
59,0.07596044902584266,0.07952582838436822,0.07602071722371484,Karl,0.07716899821130857
60,0.07119365354572095,0.06978254510671986,0.06964221333391736,Chris,0.07020613732878606
61,0.072256963510917,0.07232306246425628,0.06919696958721798,Karl,0.07125899852079709
62,0.0707916241953399,0.07032475847343055,0.07088732979827701,Sarah,0.07066790415568248
63,0.06902505446385579,0.06795142317076334,0.06802053242069364,Chris,0.06833233668510426
64,0.07244810112113725,0.07251420007447655,0.06938810719743825,Karl,0.07145013613101736
65,0.07143759347794627,0.0705609314885246,0.07024238059825669,Chris,0.07074696852157585
66,0.08087045765123815,0.08106937426159472,0.08450576750551911,Sarah,0.08214853313945066
67,0.07381972333871997,0.07223075683140516,0.07186105763835475,Chris,0.0726371792694933
68,0.07137322549956915,0.0706076746212586,0.07028912373099068,Chris,0.07075667461727281
69,0.07551739633175376,0.07958431058683886,0.0764508923434885,Karl,0.07718419975402703
70,0.07883908933221451,0.07270099998114349,0.07377208417473281,Chris,0.0751040578293636
71,0.07213484344604983,0.07100245929946848,0.07236684288148061,Sarah,0.07183471520899964
72,0.07151710108593796,0.07096136941551662,0.06994170330904727,Chris,0.07080672460350061
73,0.07818608921033907,0.07437367766178452,0.08009286184400784,Sarah,0.07755087623871047
74,0.06739526637611198,0.06653844749668873,0.06585470235288121,Chris,0.06659613874189398
75,0.07006002011875863,0.06871554832593019,0.07030858560059744,Sarah,0.06969471801509541
76,0.06896668099394981,0.06764015346192169,0.06770926271185201,Chris,0.06810536572257452
77,0.06793642009647859,0.0672721764139084,0.06742676315804125,Chris,0.06754511988947608
78,0.0798008284725888,0.07118925811296593,0.07190037166058603,Chris,0.07429681941538026
79,0.07287344163522909,0.0699388959814629,0.07186525049247554,Chris,0.07155919603638917
80,0.06980001432728315,0.06764015346192169,0.06770926271185201,Chris,0.06838314350035228
81,0.06890773806165035,0.0680768277124135,0.0679869305148007,Chris,0.06832383209628819
82,0.07776521227073288,0.07016544129193751,0.07087655483955761,Chris,0.072935736134076
83,0.0745044567654208,0.07100942358365046,0.07232618117528535,Chris,0.07261335384145219
84,0.0778259175559033,0.07051128438103724,0.07233481569410326,Chris,0.07355733921034795
85,0.07379794840260394,0.07767443237283159,0.0745489575345471,Karl,0.07534044610332753
86,0.07202668931181498,0.07021794258471994,0.07032443386786001,Chris,0.07085635525479832
87,0.06662893260013124,0.06690101571175011,0.06561491690635293,Karl,0.06638162173941144
88,0.07851092039518318,0.07033552345078867,0.07203844002048623,Chris,0.07362829462215269
89,0.07508531992598484,0.07864292222152391,0.07575624199180148,Karl,0.07649482804643674
90,0.07309207972484487,0.07133637877418017,0.07270076235619229,Chris,0.0723764069517391
91,0.07229751827927304,0.0724921912459982,0.07404242592027059,Sarah,0.07294404514851395
92,0.07171287740391169,0.07058049325733035,0.07194487683934246,Sarah,0.07141274916686151
93,0.08043864544349544,0.07290815616495365,0.0725381886314927,Chris,0.07529499674664726
94,0.06932347225976225,0.06812562322489678,0.06836904326362941,Chris,0.06860604624942948
95,0.07508444045531867,0.07927198854489972,0.0761442425161822,Karl,0.07683355717213353
96,0.06986268562017414,0.06844705763330125,0.06857787072327773,Chris,0.06896253799225104
97,0.07358242280346391,0.07185413274145355,0.07294450783086635,Chris,0.07279368779192795
98,0.07540553517589861,0.07848286609765039,0.07633903118763334,Karl,0.07674247748706077
99,0.0756812721875389,0.07947661920686215,0.0759715080462088,Karl,0.07704313314686995
100,0.06681177285903782,0.06470486787028523,0.06525104562117832,Chris,0.06558922878350047
101,0.09781992207974578,0.08729177183244595,0.09458452302006987,Chris,0.09323207231075387
102,0.0696471179708995,0.06845200620268331,0.06831167442988083,Chris,0.06880359953448788
103,0.07265517964012727,0.07079331062584769,0.07215769420785982,Chris,0.07186872815794493
104,0.07562405506629674,0.08010950059588907,0.07675537206494945,Karl,0.07749630924237842
105,0.07572748898913179,0.07966933243028573,0.0763152038993461,Karl,0.0772373417729212
106,0.07562405506629674,0.07988879030829982,0.07675537206494945,Karl,0.07742273914651533
107,0.07272374606813625,0.07138937528540878,0.07297231154997505,Sarah,0.07236181096784003
108,0.07202668931181498,0.07021794258471994,0.07032443386786001,Chris,0.07085635525479832
109,0.07424101030834235,0.07775857954988782,0.07465136628713234,Karl,0.07555031871512084
110,0.07258659028588961,0.07062464481851673,0.07221541090275098,Chris,0.07180888200238578
111,0.07213484344604983,0.07100245929946848,0.07236684288148061,Sarah,0.07183471520899964
112,0.07820130809287236,0.07206321874180135,0.07313430293539067,Chris,0.07446627659002146
113,0.0705517241500566,0.07384172882730158,0.071856511270367,Karl,0.0720833214159084
114,0.06822937165992299,0.0670805745433292,0.06743203353134848,Chris,0.06758065991153356
115,0.0964893891231224,0.08849150685691366,0.0942669942746855,Chris,0.09308263008490719
116,0.07652516453898436,0.06964434780855502,0.0706332391339529,Chris,0.0722675838271641
117,0.06913811378602562,0.06819609232567767,0.06810619512806487,Chris,0.06848013374658939
118,0.07040124850319557,0.06942945310817684,0.06933728472013105,Chris,0.06972266211050115
119,0.07490265757408496,0.07864576121922158,0.07549023741272629,Karl,0.07634621873534428
120,0.07820130809287236,0.07206321874180135,0.07313430293539067,Chris,0.07446627659002146
121,0.0723142736179837,0.07103516129608153,0.07239954487809368,Sarah,0.0719163265973863
122,0.07006002011875863,0.06871554832593019,0.07030858560059744,Sarah,0.06969471801509541
123,0.07159597744348652,0.07046359329690519,0.0718279768789173,Sarah,0.07129584920643633
124,0.0785334544533083,0.07254209327755809,0.07361317747114741,Chris,0.07489624173400461
125,0.07811464864891642,0.07197655929784541,0.07304764349143471,Chris,0.07437961714606552
126,0.07287062295135205,0.0700510198263215,0.07186243180859851,Chris,0.07159469152875736
127,0.07756237534001348,0.0702477421651474,0.07207127347821342,Chris,0.0732937969944581
128,0.07030333582436335,0.06923664180931267,0.07055190130620215,Sarah,0.07003062631329272
129,0.07006002011875863,0.06871554832593019,0.07030858560059744,Sarah,0.06969471801509541
130,0.06950570211388829,0.06828534264547505,0.06835445189540534,Chris,0.06871516555158956
131,0.07514696843490974,0.07175201170623269,0.07284238679564549,Chris,0.07324712231226264
132,0.07006002011875863,0.06871554832593019,0.07030858560059744,Sarah,0.06969471801509541
133,0.07985508961383539,0.07124351925421252,0.07195463280183263,Chris,0.07435108055662686
134,0.06953385029628338,0.06785097735996215,0.06725393496432369,Chris,0.06821292087352308
135,0.07680137748779084,0.08036675684631639,0.07686164568566302,Karl,0.07800992667325675
136,0.07676848024458909,0.07016544129193751,0.07087655483955761,Chris,0.0726034921253614
137,0.07092414400503946,0.07004748201561783,0.06972893112534992,Chris,0.07023351904866908
138,0.07572748898913179,0.07966933243028573,0.0763152038993461,Karl,0.0772373417729212
139,0.0755556017993248,0.07697335548278275,0.07480741500962079,Karl,0.07577879076390945
140,0.06727374076983011,0.06598802183049055,0.06656356255085376,Chris,0.06660844171705814
141,0.07688246453069367,0.07000164780026431,0.0709905391256622,Chris,0.0726248838188734
142,0.07790628930950058,0.07385183921498485,0.07375184100727106,Chris,0.07516998984391883
143,0.0718808352624847,0.06894628960871853,0.07087264411973117,Chris,0.0705665896636448
144,0.06962419566842541,0.068415306979129,0.06832540978151622,Chris,0.06878830414302355
145,0.06836867302771579,0.06742665156736781,0.06733675436975503,Chris,0.06771069298827954
146,0.07275907266648662,0.07174862923164177,0.07494163079217263,Sarah,0.07314977756343367
147,0.06930790031889389,0.06845400413669088,0.06776733629566319,Chris,0.06850974691708266
148,0.07676226199936967,0.09180543442315173,0.07588220389220567,Karl,0.08148330010490902
149,0.07090241113201552,0.06917077218681651,0.0692772634699566,Chris,0.06978348226292953
150,0.07300542028088891,0.07124971933022423,0.07261410291223633,Chris,0.07228974750778315
151,0.0722738613277793,0.06988533819884718,0.07442263600112403,Sarah,0.07219394517591683
152,0.0705853650492378,0.06938182470861202,0.06950463000397616,Chris,0.06982393992060866
153,0.07053174249638242,0.06918727070355396,0.0707803079782212,Sarah,0.07016644039271919
154,0.06681379904592895,0.06491313857388457,0.06574575433537606,Chris,0.06582423065172986
155,0.06582461466984123,0.06547554122899348,0.06454721187833763,Chris,0.06528245592572411
156,0.06558630395367983,0.06301011451918372,0.06468155346485575,Chris,0.06442599064590643
157,0.07497257929946351,0.07817054405571122,0.07603238136032704,Karl,0.07639183490516725
158,0.07169358476334932,0.07081692277392766,0.07049837188365973,Chris,0.0710029598069789
159,0.07128656605561319,0.07052101517730264,0.07020246428703474,Chris,0.07067001517331685
160,0.06849901289334706,0.07146783052514825,0.07004458389721421,Karl,0.0700038091052365
161,0.0719942369302101,0.07038824625710381,0.0719733401267052,Chris,0.07145194110467304
162,0.07786082810216084,0.06980606499226229,0.07151465377659268,Chris,0.07306051562367194
163,0.06878194979645828,0.06770831850336584,0.06777742775329614,Chris,0.06808923201770677
164,0.07061884426353265,0.06974218227411101,0.0694236313838431,Chris,0.06992821930716225
165,0.07169358476334932,0.07081692277392766,0.07049837188365973,Chris,0.0710029598069789
166,0.07228390746619005,0.07042203845191047,0.0717864220339226,Chris,0.07149745598400771
167,0.0720086387390775,0.07087625459249615,0.07224063817450826,Sarah,0.0717085105020273
168,0.06717232264632787,0.06623030118597988,0.0661404039883671,Chris,0.06651434260689161
169,0.07106015431332031,0.0703982545792841,0.0683260091077354,Chris,0.0699281393334466
170,0.07185095158975494,0.06988900612238207,0.07147977220661629,Chris,0.07107324330625109
171,0.06936705845084806,0.06710712113239327,0.06740261288454569,Chris,0.06795893082259567
172,0.07540345502225083,0.07864576121922158,0.07549023741272629,Karl,0.07651315121806623
173,0.07073752029214332,0.06939304849931488,0.0709860857739821,Sarah,0.07037221818848009
174,0.07222330532526255,0.06979444863124176,0.0743720799986073,Sarah,0.07212994465170387
175,0.0725530586049064,0.07069118959062684,0.07205557317263896,Chris,0.07176660712272408
176,0.06841241503288832,0.06900568518995104,0.06715761545555332,Karl,0.06819190522613089
177,0.07115456364341084,0.07017173359037432,0.06985318270010642,Chris,0.07039315997796386
178,0.0655812989642365,0.06495444774561099,0.06430389617273291,Chris,0.0649465476275268
179,0.07017442160405989,0.06981410759527193,0.06834687479727171,Chris,0.0694451346655345
180,0.07171297987734733,0.0699042331502523,0.07001072443339239,Chris,0.07054264582033067
181,0.07245536396770774,0.0703727846658389,0.07195787853544029,Chris,0.07159534238966231
182,0.07183501826117511,0.07411540771951695,0.06938498850688947,Karl,0.07177847149586052
183,0.07625506227566417,0.07463329544086018,0.07312063732603194,Chris,0.07466966501418544
184,0.07181782780711819,0.07013034633779638,0.07144937511986431,Chris,0.07113251642159296
185,0.07309207972484487,0.07133637877418017,0.07270076235619229,Chris,0.0723764069517391
186,0.07227658847727568,0.07115503393131972,0.07101470215851725,Chris,0.07148210818903755
187,0.07734978301429053,0.07215018579636683,0.0724289754674409,Chris,0.07397631475936609
188,0.07296858663359988,0.0700340409798337,0.07196039549084636,Chris,0.07165434103475998
189,0.06595829385141543,0.06560922041056766,0.06468089105991183,Chris,0.06541613510729831
190,0.06833049121969823,0.06824456132972755,0.06724123863463888,Chris,0.06793876372802155
191,0.07097184398153766,0.07031422414321391,0.06926046687293554,Chris,0.07018217833256236
192,0.07296858663359988,0.0700340409798337,0.07196039549084636,Chris,0.07165434103475998
193,0.06909175923106424,0.06966517811603491,0.06886448434993991,Karl,0.06920714056567968
194,0.07860955791520563,0.07247146856413461,0.07323170619687737,Chris,0.07477091089207254
195,0.07757149951812146,0.06940179387948728,0.0712253251925533,Chris,0.07273287286338735
196,0.07551739633175376,0.07958431058683886,0.0764508923434885,Karl,0.07718419975402703
197,0.0682257105936521,0.06728368913330413,0.06719379193569133,Chris,0.06756773055421585
198,0.0744147106904506,0.07571752184517293,0.07388716979878937,Karl,0.07467313411147096
199,0.0776622869729339,0.07100684308018257,0.07248911375183734,Chris,0.07371941460165127
200,0.06819605262863584,0.06674314735311232,0.06614610495747385,Chris,0.06702843497974066
201,0.07066923727828203,0.06943516612314678,0.07079954970515889,Sarah,0.0703013177021959
202,0.0680953802629893,0.06892512938383359,0.0680841020526499,Karl,0.06836820389982427
203,0.08470103737474237,0.07671953937858882,0.0774455080989715,Chris,0.07962202828410089
204,0.07006002011875863,0.06871554832593019,0.07030858560059744,Sarah,0.06969471801509541
205,0.07628040965939849,0.07433140930979885,0.0758631405848437,Chris,0.07549165318468035
206,0.06797551494817072,0.06846261704161855,0.06661454730722083,Karl,0.0676842264323367
207,0.07265517964012727,0.07057260033825842,0.07215769420785982,Chris,0.07179515806208185
208,0.07562405506629674,0.08010950059588907,0.07675537206494945,Karl,0.07749630924237842
209,0.06988924290170669,0.06891160437714902,0.06882170717953624,Chris,0.06920751815279731
210,0.06719763000076852,0.06489921834405017,0.06731627132480994,Sarah,0.06647103988987621
211,0.07012124883831652,0.06903249920264773,0.06894260200503495,Chris,0.06936545001533306
212,0.06898730348993093,0.06948015455955868,0.06803287449379808,Karl,0.0688334441810959
213,0.06558630395367983,0.06301011451918372,0.06468155346485575,Chris,0.06442599064590643
214,0.07674807050926048,0.07049958052049628,0.07148847184589416,Chris,0.0729120409585503
215,0.06732478239747643,0.06631684123591464,0.06661460417850007,Chris,0.06675207593729704
216,0.07082750383154822,0.06948303203871978,0.071076069313387,Sarah,0.07046220172788499
217,0.0744147106904506,0.07571752184517293,0.07388716979878937,Karl,0.07467313411147096
218,0.06610783089147866,0.06717889420492379,0.06611052367115201,Karl,0.06646574958918482
219,0.07258659028588961,0.07062464481851673,0.07221541090275098,Chris,0.07180888200238578
220,0.06921433969506707,0.06812760177131272,0.06837102181004533,Chris,0.06857098775880838
221,0.07093632541485154,0.07006460647292612,0.06974605558265821,Chris,0.07024899582347861
222,0.07284198903227872,0.0722463354315815,0.07307658352410473,Sarah,0.07272163599598831
223,0.07502886588684335,0.07854643512838883,0.07531910174551323,Karl,0.0762981342535818
224,0.0697023196900845,0.06732174853713375,0.06761156807465334,Chris,0.06821187876729053
225,0.07754456541958805,0.0707741493268519,0.07153438695959466,Chris,0.07328436723534487
226,0.06741830918294664,0.06711121172026836,0.06679266083000043,Chris,0.06710739391107182
227,0.06817989369158294,0.0675047031015141,0.06741480590390131,Chris,0.06769980089899945
228,0.07244047832495605,0.07116136600305388,0.07252574958506601,Sarah,0.07204253130435866
229,0.06957974715368302,0.07266350731421986,0.07090467225950739,Karl,0.07104930890913676
230,0.06900799139308292,0.06866565124670197,0.06791873880802357,Chris,0.06853079381593614
231,0.06582461466984123,0.06547554122899348,0.06454721187833763,Chris,0.06528245592572411
232,0.076513593334788,0.0704118315213446,0.07140072284674248,Chris,0.07277538256762502
233,0.07006002011875863,0.06871554832593019,0.07030858560059744,Sarah,0.06969471801509541
234,0.07213484344604983,0.07100245929946848,0.07236684288148061,Sarah,0.07183471520899964
235,0.08451514620498023,0.07653364820882667,0.07725961692920935,Chris,0.07943613711433875
236,0.07244810112113725,0.07251420007447655,0.06938810719743825,Karl,0.07145013613101736
237,0.07244810112113725,0.07229348978688728,0.06938810719743825,Chris,0.07137656603515426
238,0.07820130809287236,0.07206321874180135,0.07313430293539067,Chris,0.07446627659002146
239,0.07030333582436335,0.06923664180931267,0.07055190130620215,Sarah,0.07003062631329272
240,0.06833049121969823,0.06824456132972755,0.06724123863463888,Chris,0.06793876372802155
241,0.06709363110214019,0.06508680256648092,0.0654065978151519,Chris,0.06586234382792433
242,0.06806552362438022,0.06682047186100191,0.06645960692145367,Chris,0.0671152008022786
243,0.07006002011875863,0.06871554832593019,0.07030858560059744,Sarah,0.06969471801509541
244,0.07006002011875863,0.06871554832593019,0.07030858560059744,Sarah,0.06969471801509541
245,0.08692492586770192,0.08723648277128743,0.08017787007458606,Karl,0.08477975957119181
246,0.06950570211388829,0.06828534264547505,0.06835445189540534,Chris,0.06871516555158956
247,0.07833429448556659,0.08163199707641537,0.07839456268343876,Karl,0.0794536180818069
248,0.07960766696283503,0.07142775334899557,0.07241664467439345,Chris,0.07448402166207468
249,0.06557039448834899,0.06299420505385289,0.06466564399952493,Chris,0.0644100811805756
250,0.06914037530919417,0.07174343740789031,0.06785556041229772,Karl,0.0695797910431274
251,0.07542185411022558,0.07951042572670035,0.07615629719576071,Karl,0.07702952567756222
252,0.06994480823919803,0.07161221438827768,0.06704810853722779,Karl,0.06953504372156784
253,0.07069247843775746,0.06970964838472096,0.06939109749445303,Chris,0.06993107477231049
254,0.06961531540844285,0.06851338666805534,0.06796546835753951,Chris,0.0686980568113459
255,0.07407812399183122,0.07330680728543779,0.0740967218128723,Sarah,0.07382721769671377
256,0.06595829385141543,0.06560922041056766,0.06468089105991183,Chris,0.06541613510729831
257,0.06763265222207866,0.06573199175003425,0.06605178699870523,Chris,0.06647214365693938
258,0.06894738230239036,0.06838082377689422,0.06713997348111611,Chris,0.0681560598534669
259,0.07545900145717815,0.07975768575745606,0.07640355722651644,Karl,0.07720674814705021
260,0.06662893260013124,0.06690101571175011,0.06894825023968626,Sarah,0.06749273285052254
261,0.06929274910523345,0.06841608711581179,0.06790074907694951,Chris,0.06853652843266492
262,0.06584861541654091,0.06522176419791538,0.06457121262503732,Chris,0.0652138640798312
263,0.08024430527794545,0.07198728388220994,0.07297617520760782,Chris,0.0750692547892544
264,0.07927361262368882,0.07250319653095268,0.073574280724542,Chris,0.07511702995972783
265,0.06582461466984123,0.06547554122899348,0.06454721187833763,Chris,0.06528245592572411
266,0.07228390746619005,0.07042203845191047,0.0717864220339226,Chris,0.07149745598400771
267,0.08323692775428598,0.07612402280938803,0.07598139847851512,Chris,0.07844744968072971
268,0.07613429361105603,0.08043297791133396,0.07707884938039433,Karl,0.0778820403009281
269,0.07542185411022558,0.07951042572670035,0.07615629719576071,Karl,0.07702952567756222
270,0.0744147106904506,0.07571752184517293,0.07388716979878937,Karl,0.07467313411147096
271,0.07208195073979069,0.07214804969312999,0.06902195681609169,Karl,0.07108398574967079
272,0.06557039448834899,0.06299420505385289,0.06466564399952493,Chris,0.0644100811805756
273,0.0739122580912238,0.07472104681197536,0.07320838869714712,Karl,0.07394723120011543
274,0.07562405506629674,0.07988879030829982,0.07675537206494945,Karl,0.07742273914651533
275,0.07562405506629674,0.08010950059588907,0.07675537206494945,Karl,0.07749630924237842
276,0.07160692531939336,0.0707302633299717,0.0704117124397038,Chris,0.07091630036302295
277,0.07672924467428931,0.07048075468552509,0.07146964601092298,Chris,0.07289321512357912
278,0.06833049121969823,0.06824456132972755,0.06724123863463888,Chris,0.06793876372802155
279,0.07801287573841166,0.07013532698183851,0.07112421830723639,Chris,0.07309080700916219
280,0.07309207972484487,0.07133637877418017,0.07270076235619229,Chris,0.0723764069517391
281,0.06963540048412142,0.06916891841171859,0.06770168561371838,Chris,0.06883533483651945
282,0.06709363110214019,0.06508680256648092,0.0654065978151519,Chris,0.06586234382792433
283,0.06994480823919803,0.07161221438827768,0.06704810853722779,Karl,0.06953504372156784
284,0.07524009182745338,0.07590537822413762,0.0830024837967205,Sarah,0.07804931794943716
285,0.07006002011875863,0.06871554832593019,0.07030858560059744,Sarah,0.06969471801509541
286,0.0744147106904506,0.07571752184517293,0.07388716979878937,Karl,0.07467313411147096
287,0.07017442160405989,0.06981410759527193,0.06834687479727171,Chris,0.0694451346655345
288,0.0725530586049064,0.07069118959062684,0.07205557317263896,Chris,0.07176660712272408
289,0.07300542028088891,0.07124971933022423,0.07261410291223633,Chris,0.07228974750778315
290,0.07652516453898436,0.06964434780855502,0.0706332391339529,Chris,0.0722675838271641
291,0.06663361032338391,0.06487967802666035,0.06571229378815185,Chris,0.06574186071273204
292,0.07015000365816353,0.06880553186533508,0.07039856914000234,Sarah,0.06978470155450031
293,0.06953385029628338,0.06785097735996215,0.06725393496432369,Chris,0.06821292087352308
294,0.06917773059863438,0.06751531582317631,0.06781307876576174,Chris,0.06816870839585748
295,0.07585470876895363,0.07088183353049546,0.0686188381957831,Chris,0.07178512683174407
296,0.07499988806808743,0.07908845968456223,0.07573433115362257,Karl,0.07660755963542408
297,0.06832575558893238,0.06891902574599508,0.06707095601159738,Karl,0.06810524578217494
298,0.07272962326820026,0.0716080687222443,0.07146773694944182,Chris,0.07193514297996212
299,0.06804490685961917,0.06681333150622602,0.06672343430861323,Chris,0.06719389089148614
300,0.06951510867320453,0.06857308721285657,0.06848319001524379,Chris,0.06885712863376829
301,0.06719763000076852,0.06462144056627239,0.06731627132480994,Sarah,0.06637844729728361
302,0.06959045853422934,0.0672098873812786,0.06749970691879817,Chris,0.06810001761143537
303,0.07082750383154822,0.06948303203871978,0.071076069313387,Sarah,0.07046220172788499
304,0.06582461466984123,0.06547554122899348,0.06454721187833763,Chris,0.06528245592572411
305,0.06889288987932358,0.06705274595776062,0.0665900459692259,Chris,0.0675118939354367
306,0.07394159798544629,0.07317028127905285,0.07396019580648738,Sarah,0.07369069169032884
307,0.07545900145717815,0.07975768575745606,0.07640355722651644,Karl,0.07720674814705021
308,0.07356524629005362,0.07063070063628744,0.0725570551473001,Chris,0.07225100069121372
309,0.06864575543932318,0.06766292538628665,0.06734437449601872,Chris,0.06788435177387618
310,0.06793176738285582,0.06843367047714409,0.06682369598084162,Karl,0.0677297112802805
311,0.06913811378602562,0.06819609232567767,0.06810619512806487,Chris,0.06848013374658939
312,0.07426401516159335,0.07349269845519991,0.07428261298263444,Sarah,0.0740131088664759
313,0.07676848024458909,0.07016544129193751,0.07087655483955761,Chris,0.0726034921253614
314,0.07213484344604983,0.07100245929946848,0.07236684288148061,Sarah,0.07183471520899964
315,0.07018322468116074,0.06940012444890398,0.06903244947351342,Chris,0.06953859953452604
316,0.06486283820562293,0.06449038127201835,0.06440048407440557,Chris,0.06458456785068228
317,0.07356524629005362,0.07063070063628744,0.0725570551473001,Chris,0.07225100069121372
318,0.07545900145717815,0.07975768575745606,0.07640355722651644,Karl,0.07720674814705021
319,0.07098484007348474,0.0695599547134034,0.06947005751579062,Chris,0.07000495076755958
320,0.06998799591925611,0.06997058123973415,0.07174946960666166,Sarah,0.07056934892188398
321,0.07006002011875863,0.06871554832593019,0.07030858560059744,Sarah,0.06969471801509541
322,0.09128725966687747,0.07916900703029835,0.08239819815177389,Chris,0.08428482161631656
323,0.0742322766232855,0.07737134764431734,0.0748254978223043,Karl,0.07547637402996905
324,0.07213484344604983,0.07100245929946848,0.07236684288148061,Sarah,0.07183471520899964
325,0.07122149203762478,0.06973029206947551,0.07132332934414275,Sarah,0.07075837115041435
326,0.07664885006727455,0.07040036007851033,0.07138925140390823,Chris,0.07281282051656436
327,0.07426401516159335,0.0727400102831569,0.07428261298263444,Sarah,0.07376221280912823
328,0.072256963510917,0.07232306246425628,0.06919696958721798,Karl,0.07125899852079709
329,0.06847123297530984,0.06697035363741403,0.06694280593421117,Chris,0.06746146418231168
330,0.07300542028088891,0.07124971933022423,0.07261410291223633,Chris,0.07228974750778315
